Farmer No.,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,forecasted_week1,forecasted_week2,forecasted_week3,forecasted_week4,forecasted_week5,forecasted_week6,forecasted_week7,forecasted_week8,forecasted_week9,forecasted_week10,forecasted_week11,forecasted_week12,forecasted_week13,Error,Missing Weeks,Uncertainity Score,Certainity Score,Novelity Score,Mean Forecasted Revenue,Value Score,Stability Trend Score,Farmer Rating,Eligibility,Loan Amt.
73.0,0,0,0,0,0,0,234,0,0,664,1321,1580,2799,3093,3078,2586,2931,4492,2894,3598,3369,3532,4038,4384,5239,6116,7747,7286,7692,7598,7281,6948,6615,6526,6052,5407,5707,5037,5204,5482,5260,4372,5144,4553,4371,4774,4391,4360,4545,3179,2483,2595,2184.9919951004786,1717.5709813334577,1475.8544007154321,1290.9397700984316,1108.715599653614,902.4457758087847,752.4571340141148,648.327209916981,538.5173444168025,442.21774088654087,367.84846803947937,305.88817246228905,252.2458371422837,1.0,8,0.4,0.4,0.022222222222222223,922.1554176606686,False,-0.28909036765830864,0.1331318545639136,False,0.0
74.0,1264,1303,1360,1254,640,1215,782,900,805,1912,4128,5064,6066,8938,11393,13855,11549,12001,12749,9758,11422,10511,10406,10763,10066,8209,7623,7137,7359,5805,7838,6130,4829,3443,4154,2187,1968,1760,1269,2657,1412,3572,4623,3224,1507,1359,951,1068,1363,2742,2161,2484,2514.7232060529905,2542.093909528049,2567.272687545694,2590.413641546742,2611.663781236578,2631.1626320426913,2649.0420255392214,2665.426037594374,2680.4310439337055,2694.1658673178076,2706.7319945780337,2718.223845336672,2728.729077374385,1.0,0,0.4,0.4,0.2,2638.4676730482265,False,0.29696413943800254,0.8969641394380026,True,6860.0
76.0,2675,2196,1955,1935,1134,2098,2107,3987,0,0,0,0,0,0,0,0,7091,5533,6916,7300,6367,4738,15753,21098,30266,29685,17678,4661,3082,3172,3556,7834,9209,5516,4155,4726,6350,6474,6184,8103,3034,3917,5024,3546,2984,1571,703,1327,1603,1580,1056,1686,1606.999896173911,1543.5185264760685,1492.761624977654,1451.922608274055,1418.8916635931848,1392.0601027304372,1370.1860275204492,1352.300303042623,1337.6395587793606,1325.597650664134,1315.6899529906952,1307.5267138007484,1300.7929128241574,1.0,8,0.4,0.4,0.022222222222222223,1401.2221186036522,False,-0.28460131278710515,0.1376209094351171,False,0.0
77.0,13961,12151,11343,9150,7276,9589,7655,6149,3416,5193,3604,6671,7071,6108,9115,8213,9065,8997,8043,7591,11338,11456,12532,10594,18800,9809,23021,24391,31088,22004,13726,10164,5430,0,6639,14960,15158,19349,9485,4906,4600,16250,13405,2718,2659,3545,2884,2244,3359,4553,2188,477,447.3961221568474,418.7516529727712,391.94114160415825,366.8471691787199,343.3598345497409,321.3762729748342,300.80020561121586,281.5415178544776,263.5158646741549,246.6443012176264,230.85293706454266,216.07261261756295,202.2385962121262,2.0,1,0.3,0.2,0.1,310.1029406683676,False,-0.29822031434639296,0.0017796856536070604,False,0.0
78.0,17628,14186,13032,14565,11194,13505,19685,38107,16829,36622,22304,32771,31123,35484,52578,72864,64498,77752,128501,75271,107956,143793,158814,179963,228770,182948,222258,170339,193245,190816,161408,156530,124140,119826,69115,73673,49087,55924,45179,65684,53196,53385,27542,24933,31829,43840,36094,42104,47462,34849,22163,25632,26462.548204661376,27255.22772401043,28010.97590998426,28730.013545967497,29412.804076866756,30060.015506092124,30672.485263534763,31251.188204984723,31797.207788958247,32311.71038824803,32795.92262716345,33251.11158793408,33678.56769786117,1.0,0,0.4,0.4,0.2,30437.6752712513,False,0.29872317494830425,0.8987231749483042,True,118707.0
79.0,20709,12049,12751,11328,8041,5769,3908,3744,2253,5556,3755,5672,4476,5204,5454,7295,11971,12888,19103,26656,37016,37838,51560,44050,56603,55745,71974,59862,61941,42491,35290,32664,31242,28584,33451,24382,16867,20766,21386,24840,22458,17093,19791,16957,13446,14657,17739,22799,16414,21048,14666,13670,16847.952980286846,16847.952980286846,16847.952980286846,16847.952980286846,16847.952980286846,16847.952980286846,16847.952980286846,16847.952980286846,16847.952980286846,16847.952980286846,16847.952980286846,16847.952980286846,16847.952980286846,1.0,0,0.4,0.4,0.2,16847.952980286846,False,,0.6000000000000001,True,65707.0
81.0,17665,14651,9156,2416,10730,26376,18090,15838,3852,5800,7588,31090,12575,19208,51642,89712,72679,28603,29874,38047,64518,75865,50065,47012,46685,46370,20656,13769,18907,22662,16454,17671,11002,21136,16238,3311,7331,17512,12254,12117,12183,10270,3198,259,0,0,0,8904,3403,35825,14441,12648,12566.416412911554,12484.372002742746,12402.86324928137,12321.886655298207,12241.438746396976,12161.516070865246,12082.115199526346,12003.232725592232,11924.865264517306,11847.00945385321,11769.661953104547,11692.819443585558,11616.47862827773,24677.0,3,0.05,1.6209425781091706e-05,0.05,12085.744292765616,False,-0.29998230382444135,-0.2499660943986603,False,0.0
82.0,10421,15885,14585,19206,20945,43037,48980,49676,23733,68809,45027,49947,47300,48819,68794,74898,80161,77444,111064,118749,151940,160211,220889,212281,207321,202654,240896,237772,218673,181036,184125,131812,80976,28552,3312,1222,1256,974,488,982,686,754,839,1697,983,619,731,338,1574,965,703,1868,1990.126189951719,2113.7009196244594,2239.458990288428,2367.132484450257,2496.4527567357936,2627.152294667887,2758.966437391502,2891.634943932901,3024.9034058250786,3158.5245018573837,3292.2590952956803,3425.877176164375,3559.158653086616,2.0,0,0.3,0.2,0.2,2765.0267576363144,False,0.2999800686697296,0.6999800686697296,True,7189.0
85.0,4879,3459,3281,3022,2704,3043,3012,2916,1845,3770,2611,2876,2675,2365,2706,2422,2247,1583,2403,1599,2413,2314,2762,2830,2752,2566,3076,3266,5672,5334,5576,5154,4391,3425,3203,3584,2980,2605,1842,1988,2090,478,769,1588,568,524,657,915,677,1091,463,1520,939.3752949447069,913.0292194883801,887.4220560469699,862.5330808141282,838.3421512112322,814.8296895860512,791.9766673686072,769.7645896714056,748.1754803215742,727.191867312797,706.7967686652667,686.9736786822167,667.7065545919057,1.0,0,0.4,0.4,0.2,796.4705460542492,False,-0.29966709557772814,0.3003329044222719,False,0.0
86.0,507,0,0,45685,47568,86392,83587,96777,44134,87318,105397,112910,110949,109288,114356,115495,117976,116284,128389,125870,185118,235346,173914,149975,139261,133136,144051,173343,152381,166813,159571,132573,115625,84668,47564,31814,13158,14920,10976,4904,1784,0,2467,3601,0,0,0,0,0,69998,56427,114247,59773.29173659529,37255.93037862971,26385.606255045997,20512.95993125175,17070.147539499983,14928.251493561058,13536.806720812805,12603.951956458137,11964.023307380634,11517.630770334288,11202.41922873804,10977.848694227563,10816.812619053719,9434570252.0,8,0.05,4.239726763550311e-11,0.022222222222222223,19888.129279352994,False,-0.2369577359233159,-0.2147355136586964,False,0.0
87.0,1245,662,859,0,0,0,0,0,0,0,194,808,1276,1699,2613,5159,2189,1695,4275,4995,5218,6764,7467,7338,6830,6876,7820,8132,8221,7443,10452,10104,7884,6438,8023,6956,6039,4772,3656,3793,4200,2508,4282,5256,4833,3706,3169,3201,3592,6308,25211,57812,180830.95843392398,506641.652506191,1559626.6420841815,4776897.230463075,15275775.010702232,49822879.49894403,167632850.52132562,578624132.6012491,2054497284.488601,7494119660.954999,28100652358.214527,108282802288.77708,428859147666.1684,1.0,7,0.4,0.4,0.025,44277661453.286095,True,0.17498404410722854,1.5999840441072286,True,201463359612.0
88.0,7232,5019,7088,9751,11896,9980,12348,54611,32409,39707,18459,28503,19308,46962,37884,26208,35872,34535,51362,47396,62104,47820,67500,68012,69095,82059,89584,79954,85017,69480,66013,60604,56454,44959,29959,22681,15474,16305,11562,1832,5417,6574,14842,19039,8070,6063,8590,25511,19438,30417,20514,25949,25289.556134611496,24754.506774077192,24319.296239750336,23964.111431359845,23673.43386162332,23435.00120501485,23239.050444738026,23077.757970173712,22944.81964623223,22835.131878428838,22744.546600816448,22669.681104703617,22607.769068046877,2.0,0,0.3,0.2,0.2,23504.20479689052,False,-0.2857868121602476,0.11421318783975243,False,0.0
90.0,4227,1512,2004,956,1409,778,2299,3361,1677,3119,1682,561,1427,1356,1750,701,859,1251,251,581,1276,2488,2786,1739,3142,2816,2211,6673,2427,1624,1562,2698,3368,2475,2516,2455,0,973,1203,844,1379,887,115,251,0,1332,1283,942,323,111,0,0,21.344165449659545,80.22016124570341,249.35850055693857,103.08100543607739,23.57776231070202,11.06097863296759,9.171862661891833,15.556625725691681,26.29252061578736,29.6879238728747,23.74368068075082,15.573819114827542,11.43129752783364,2656.0,4,0.05,0.00015060240963855423,0.04,47.700023371669694,False,-0.1435951161701265,-0.10344451376048794,False,0.0
91.0,1810,1240,1247,1247,1247,1241,1245,1233,713,1780,1459,1251,1251,1251,1273,1273,1301,1294,1295,1465,1661,1886,2093,2037,2065,2061,2594,2279,2296,2136,2730,4361,2964,3441,3206,3267,3247,1638,1631,462,0,492,1913,1906,1288,1643,1679,1349,1062,1451,834,1225,1379.3547095992105,1379.3547095992105,1379.3547095992105,1379.3547095992105,1379.3547095992105,1379.3547095992105,1379.3547095992105,1379.3547095992105,1379.3547095992105,1379.3547095992105,1379.3547095992105,1379.3547095992105,1379.3547095992105,92.0,1,0.05,0.004347826086956522,0.1,1379.3547095992105,False,,0.10434782608695653,False,0.0
93.0,3159,2937,1556,1676,420,0,0,0,0,229,704,291,893,1035,3951,7495,10876,15557,15838,19570,15096,14338,17805,17664,15158,18541,20620,22595,20537,21692,18910,12410,13960,20003,17099,20758,14637,10810,8991,9220,7294,5563,10600,9019,10383,6103,7955,7924,8291,6250,4832,8808,7965.547005802761,7291.528343130007,6746.670165041805,6301.745373695436,5935.184047849318,5630.8194808778135,5376.361149325687,5162.342143676914,4981.381913877739,4827.662106702082,4696.548676936563,4584.31587827107,4487.94218530693,1.0,4,0.4,0.4,0.04,5691.388343884164,False,-0.28775449215000853,0.1522455078499915,False,0.0
94.0,333,175,170,170,208,85,85,0,0,0,0,0,0,717,603,305,1153,1252,1129,1116,1749,1173,1253,1019,985,844,3068,1758,1738,1097,1558,1471,2369,1260,1329,701,1227,1263,1687,3277,1474,1649,1920,2702,1945,2604,2831,4031,2906,3696,2405,2319,2208.77135121651,2067.809721222756,1867.7600084599494,2244.6419444373373,2455.7694037104093,2590.5686202348934,2337.703541687165,2469.006449673752,2636.427607230376,2957.6677439205196,2875.528763119633,2914.3541432790516,2949.012018007444,1.0,6,0.4,0.4,0.028571428571428574,2505.7708704769075,False,0.2724333928785456,0.7010048214499742,True,6515.0
96.0,8634,11671,27151,33651,2236,13323,7832,10488,2133,3356,4006,0,332,12975,15494,42165,29272,16858,20099,21570,51464,55791,93199,89041,96226,109904,101652,103218,100189,68676,52623,49759,35497,14486,5857,20263,0,1472,2193,2430,0,0,0,0,0,0,0,1759,10481,16623,9158,9809,9834.570831278505,9859.203204427524,9883.897273589248,9908.653193291946,9933.471118450929,9958.351204369521,9983.29360674003,10008.29848164472,10033.365985556793,10058.496275341364,10083.68950825644,10108.945841953915,10134.265434480543,13143.0,9,0.05,3.0434451799436964e-05,0.02,9983.730919952422,False,0.29999741875134944,0.3200278532031489,False,0.0
97.0,0,0,59314,88944,59774,113766,112803,109226,63042,121445,119597,119632,84285,102913,108485,111466,121399,95573,115108,114243,111736,101901,146052,149701,160876,155028,174807,176214,163995,143059,152157,98600,118309,117950,81560,81481,88195,75188,65913,71682,39756,66598,71698,61763,66669,60204,32947,30925,28087,42003,33067,62766,54046.060079634786,47242.728832928864,41858.741985111716,37542.7294843812,34042.5248543734,31174.19616052532,28801.549502444803,26822.32143283616,25158.722713132105,23750.8616430352,22552.103787707932,21525.753555306583,20642.65091422814,1.0,2,0.4,0.4,0.06666666666666667,31935.457303511248,False,-0.2863203379616752,0.18034632870499145,False,0.0
99.0,833,84,83,0,1132,1772,1808,1594,1180,3314,1697,2765,3489,4178,4132,4410,3891,3044,4121,5070,6841,6034,6824,5859,6113,5528,6606,5357,6330,5726,5702,3703,2905,1997,1109,1241,1297,2715,2276,1876,1010,176,0,1533,1078,440,914,1462,1666,320,0,1023,2831.245166226226,1320.1565668163964,1320.1565668163964,1320.1565668163964,1320.1565668163964,1320.1565668163964,1320.1565668163964,1320.1565668163964,1320.1565668163964,1320.1565668163964,1320.1565668163964,1320.1565668163964,1320.1565668163964,7704.0,3,0.05,5.1921079958463136e-05,0.05,1436.3941513863833,False,-0.13887301496588275,-0.08882109388592428,False,0.0
100.0,73831,22581,4902,3352,215,1630,4550,0,0,1977,3404,2300,3858,8219,4726,5851,280,5101,10572,16805,8617,22638,75490,63564,57107,54497,82429,97183,79738,68921,48311,39718,21605,54369,14271,15534,5116,7261,4717,8107,289,1981,4612,10863,1940,3695,0,0,4632,5332,0,1103,67019.52474921785,103.03793660472004,149.57149825591353,40559.90897244235,493.768325256251,204.44055292722945,7980.985256541675,1853.1592442223373,243.78759627692173,3213.09092455455,2433.268441908876,428.4800408295006,1489.7641973956077,123075.0,5,0.05,3.2500507820434697e-06,0.03333333333333333,9705.599056648753,False,-0.15516470558807538,-0.12182812220396,False,0.0
102.0,2809,2814,2682,2051,2197,1898,1856,1586,799,2141,1668,1876,1681,2053,2476,2206,2961,3117,3050,2549,2862,3463,2735,3048,3134,2685,3041,3160,2779,2280,2537,3017,3024,3254,2884,2632,2915,4404,3890,3654,5450,3968,3575,3599,3004,2870,0,2693,2513,2703,2790,2539,2292.226013796975,2292.226013796975,2292.226013796975,2292.226013796975,2292.226013796975,2292.226013796975,2292.226013796975,2292.226013796975,2292.226013796975,2292.226013796975,2292.226013796975,2292.226013796975,2292.226013796975,132.0,1,0.05,0.0030303030303030303,0.1,2292.226013796975,False,,0.10303030303030304,False,0.0
103.0,87002,58718,56765,65630,59888,89359,80603,48379,22284,39088,12168,12306,46279,34833,0,0,39075,38430,33873,45285,32685,32583,49028,40642,42063,85831,57360,82088,57946,46174,56802,42439,29535,31960,29565,34909,24505,28907,41955,35320,15311,26030,31559,34061,37471,32408,51360,45100,64142,45153,52936,50413,49877.47161797377,49346.65321144479,48821.4840122948,48301.90389912708,47787.853390383745,47279.2736375363,46776.106418348696,46278.29413021197,45785.77978354997,45298.506995295145,44816.41998243382,44339.46355562014,43867.583112858025,1.0,2,0.4,0.4,0.06666666666666667,46813.59951900601,True,-0.29995279565081767,1.166713871015849,True,213002.0
105.0,3612,2338,1518,1850,1565,1355,1719,2161,1044,2190,974,1164,1343,1194,797,1186,1238,1640,1227,76840,82972,99892,82196,64099,3214,3385,3529,3254,12417,6048,6284,6846,4543,4721,4417,2577,2532,3200,1808,1772,1758,1572,1794,1958,2523,2300,2542,2216,1943,2085,1788,3649,3443.80531715375,3650.7555491292273,3690.010424062386,3381.7710990006776,3436.6651931308597,3380.6514416435584,3385.3993902018415,3418.454626856667,3409.121794741424,3420.288289920495,3418.1857886838598,3415.326604994733,3416.853096695339,1.0,0,0.4,0.4,0.2,3451.329893554986,False,-0.15031564778390114,0.4496843522160989,False,0.0
106.0,1203,2031,2178,2565,2836,3205,4604,4833,3108,7804,7320,7647,8499,8068,9420,8524,7957,6921,6935,6646,6783,7987,7880,7461,7672,8026,8272,8351,8441,7671,7512,7148,6707,6329,4859,5028,5333,5132,5086,4284,3691,4227,2909,3024,3176,4119,3836,3755,2687,2945,2939,3359,3276.098562438524,3272.209307063666,3268.45272553606,3264.8241521413124,3261.3190943050404,3257.9332255890586,3254.662379006748,3251.5025406409877,3248.449843548937,3245.500561938937,3242.651105605599,3239.898014610023,3237.2379541927958,1.0,0,0.4,0.4,0.2,3255.4414974321294,False,-0.29950991778529845,0.3004900822147016,False,0.0
107.0,819,1408,1390,449,199,440,177,287,44,90,0,0,0,0,109,264,88,980,1362,3037,1802,1712,724,1015,1777,1842,1261,2550,1793,1902,1489,2453,1661,893,2549,2943,2016,1987,2032,1783,432,2014,2757,3314,3080,3077,3593,4889,4217,4177,3380,4660,4659.5466162162875,4831.323643519701,4988.6934862220705,5153.618061608858,5323.7098513690225,5499.448875224075,5680.98522728664,5868.514540326788,6062.234141571989,6262.348431101589,6469.06849061957,6682.61237733676,6903.205345626347,1.0,4,0.4,0.4,0.04,5721.946852925361,False,0.29960880803340667,0.7396088080334067,True,14877.0
109.0,27741,15202,19718,21862,0,51163,64134,25779,22790,62187,48715,47702,77658,96160,177128,167836,180373,202893,97967,24013,279953,231316,210984,168955,100622,96148,186651,309034,315912,234407,272171,117516,46504,57103,49399,94674,33992,51269,121013,66626,40754,54797,64391,16887,9293,9084,10033,7076,28427,22360,11643,13865,13678.723687323814,13493.97675711479,13311.725047147203,13131.934856595573,12954.572939802913,12779.606500133152,12607.00318390659,12436.731074417272,12268.758686031137,12103.054958363908,11939.589250537601,11778.331335514607,11619.251394508297,2.0,1,0.3,0.2,0.1,12623.327667030526,False,-0.2999237718295201,7.622817047989172e-05,False,0.0
111.0,0,0,0,0,0,0,1658,2217,1619,4762,4322,4439,5353,6911,6243,6214,6127,6206,6489,7971,9585,10400,10669,9228,8416,8375,8415,8175,6909,6547,4616,5341,4300,4835,5253,4493,4664,4663,4958,5158,4691,4180,4125,3728,4230,4309,3575,3662,2833,2962,2781,4294,5317.35972136597,7347.409768073747,9731.365696776773,13251.015393057585,17961.73151450112,24599.266830394798,33806.55154615687,46768.32399169951,65034.73482023255,90964.39598207595,127937.11417187066,180959.81669033854,257394.90349682275,1.0,6,0.4,0.4,0.028571428571428574,67774.92227872052,True,0.2640286619516371,1.6926000905230656,True,308376.0
112.0,26865,71338,70185,39045,92650,259140,155291,125512,27469,163769,156106,115740,126125,203922,347341,392613,258538,288536,170420,182772,384877,418126,506165,528588,443519,516442,408103,399485,479432,491632,462508,243361,14443,12067,30486,45117,37510,34419,27759,8765,1236,21793,18838,0,0,0,0,3813,10616,17701,4334,33262,33480.55220401426,33657.79821261813,33802.04380860218,33919.326603301735,34014.61645220009,34091.99138081073,34154.78916823856,34205.73617871543,34247.05573079758,34280.55853564103,34307.71770937359,34329.73069250537,34347.5701684306,1430073.0,4,0.05,2.7970600102232547e-07,0.04,34064.57591117302,False,0.2843425642230094,0.3243428439290104,False,0.0
115.0,826,584,458,416,251,211,172,0,0,0,0,0,0,0,278,429,1033,1469,1773,2770,3139,3974,4620,4527,4422,4267,3673,3966,4133,3990,4430,4349,3766,4038,5137,4473,4396,3953,3473,3693,3107,2774,2926,2361,2187,2493,2431,2112,1232,1562,1123,770,765.7720268252943,761.0644944159611,756.8230167100048,752.9993482116129,749.5506114860134,746.4386350154583,743.6293835611766,741.0924663862125,738.8007112763431,736.7297943822468,734.8579175981077,733.1655265697411,731.6350635518082,1.0,7,0.4,0.4,0.025,745.5814612299985,False,-0.2958309953068939,0.12916900469310613,False,0.0
116.0,7722,6577,4742,4489,4041,4974,6489,5457,4395,22180,20244,21383,25894,26811,25831,25869,29600,31913,28265,29987,29716,28565,32123,32524,36604,39160,38866,31332,35146,37297,32112,31860,33072,32187,26419,26569,24856,21636,21523,16446,11065,10760,17096,16214,12630,10714,14749,9701,8846,9922,5101,12602,11324.009655517793,9792.792852862056,11924.611695646985,12982.766323698612,13526.488806262558,15001.0526037809,16547.115875218,18010.14599816243,19739.085085966413,21582.01967895923,23409.518525438903,25243.33859469129,27010.798711448675,1.0,0,0.4,0.4,0.2,17391.826492896453,False,0.29528854400605203,0.8952885440060521,True,67828.0
